time, niederschlag, sonnenschein
2012100202,  0.0, 0
2012100203,  0.0, 0
2012100204,  0.0, 0
2012100205,  0.0, 0
2012100206,  0.0, 0
2012100207,  0.0,11
2012100208,  0.0,50
2012100209,  0.0,60
2012100210,  0.0,34
2012100211,  0.0,27
2012100212,  0.0,60
2012100213,  0.0,60
2012100214,  0.0,60
2012100215,  0.0,60
2012100216,  0.0,60
2012100217,  0.0,46
2012100218,  0.0, 0
2012100219,  0.0, 0
2012100220,  0.0, 0
2012100221,  0.0, 0
2012100222,  0.0, 0
2012100223,  0.0, 0
2012100300,  0.0, 0
2012100301,  0.0, 0
2012100302,  0.0, 0
2012100303,  0.0, 0
2012100304,  0.0, 0
2012100305,  0.0, 0
2012100306,  0.0, 1
2012100307,  0.0,11
2012100308,  0.0,24
2012100309,  0.0,34
2012100310,  0.0,17
2012100311,  0.0,22
2012100312,  0.0,54
2012100313,  0.0,58
2012100314,  0.0, 9
2012100315,  0.0,16
2012100316,  0.0,11
2012100317,  0.0, 0
2012100318,  0.0, 0
2012100319,  0.0, 0
2012100320,  0.0, 0
2012100321,  0.0, 0
2012100322,  0.0, 0
2012100323,  0.0, 0
2012100400,  0.0, 0
2012100401,  0.0, 0
2012100402,  0.2, 0
2012100403,  0.0, 0
2012100404,  0.0, 0
2012100405,  0.0, 0
2012100406,  0.0, 0
2012100407,  0.1,36
2012100408,  0.0, 2
2012100409,  0.0, 0
2012100410,  0.0, 0
2012100411,  0.0, 0
2012100412,  0.0, 0
2012100413,  0.0, 0
2012100414,  0.0, 0
2012100415,  0.2, 0
2012100416,  0.2, 0
2012100417,  0.6, 0
2012100418,  0.0, 0
2012100419,  0.0, 0
2012100420,  0.0, 0
2012100421,  0.0, 0
2012100422,  0.0, 0
2012100423,  0.0, 0
2012100500,  0.0, 0
2012100501,  0.0, 0
2012100502,  0.0, 0
2012100503,  0.0, 0
2012100504,  0.0, 0
2012100505,  0.0, 0
2012100506,  0.0, 0
2012100507,  0.0, 0
2012100508,  0.0,46
2012100509,  0.0,60
2012100510,  0.0,56
2012100511,  0.0,60
2012100512,  0.0,60
2012100513,  0.0,55
2012100514,  0.0,60
2012100515,  0.0,60
2012100516,  0.0,60
2012100517,  0.0,35
2012100518,  0.0, 0
2012100519,  0.0, 0
2012100520,  0.0, 0
2012100521,  0.0, 0
2012100522,  0.0, 0
2012100523,  0.0, 0
2012100600,  0.0, 0
2012100601,  0.0, 0
2012100602,  0.0, 0
2012100603,  0.0, 0
2012100604,  0.0, 0
2012100605,  0.0, 0
2012100606,  0.0, 7
2012100607,  0.0,60
2012100608,  0.0,60
2012100609,  0.0,55
2012100610,  0.0,46
2012100611,  0.0,59
2012100612,  0.0,60
2012100613,  0.0,57
2012100614,  0.0, 2
2012100615,  0.0, 5
2012100616,  0.0, 0
2012100617,  0.0, 0
2012100618,  0.0, 0
2012100619,  0.0, 0
2012100620,  0.0, 0
2012100621,  0.0, 0
2012100622,  0.0, 0
2012100623,  0.0, 0
2012100700,  3.1, 0
2012100701,  0.4, 0
2012100702,  0.5, 0
2012100703,  0.2, 0
2012100704,  0.4, 0
2012100705,  1.0, 0
2012100706,  1.5, 0
2012100707,  0.8, 0
2012100708,  1.4, 0
2012100709,  0.7, 0
2012100710,  0.1, 0
2012100711,  0.0, 0
2012100712,  0.0, 0
2012100713,  0.0, 0
2012100714,  0.0, 0
2012100715,  0.0, 0
2012100716,  0.0, 0
2012100717,  0.0, 0
2012100718,  0.0, 0
2012100719,  0.0, 0
2012100720,  0.0, 0
2012100721,  0.0, 0
2012100722,  0.0, 0
2012100723,  0.0, 0
2012100800,  0.0, 0
2012100801,  0.0, 0
2012100802,  0.0, 0
2012100803,  0.0, 0
2012100804,  0.0, 0
2012100805,  0.0, 0
2012100806,  0.0, 0
2012100807,  0.0, 0
2012100808,  0.0, 0
2012100809,  0.0, 0
2012100810,  0.0, 0
2012100811,  0.0, 0
2012100812,  0.0, 0
2012100813,  0.0, 0
2012100814,  0.0, 0
2012100815,  0.0, 0
2012100816,  0.0, 0
2012100817,  0.0, 0
2012100818,  0.0, 0
2012100819,  0.1, 0
2012100820,  0.9, 0
2012100821,  1.0, 0
2012100822,  0.5, 0
2012100823,  0.0, 0
2012100900,  0.0, 0
2012100901,  0.0, 0
2012100902,  1.4, 0
2012100903,  1.3, 0
2012100904,  1.8, 0
2012100905,  3.3, 0
2012100906,  1.7, 0
2012100907,  2.3, 0
2012100908,  2.7, 0
2012100909,  1.1, 0
2012100910,  0.8, 0
2012100911,  1.2, 0
2012100912,  0.1, 0
2012100913,  0.0, 0
2012100914,  1.9, 7
2012100915,  0.0,23
2012100916,  1.7, 3
2012100917,  0.1, 0
2012100918,  3.9, 0
2012100919,  2.9, 0
2012100920,  2.1, 0
2012100921,  2.1, 0
2012100922,  0.7, 0
2012100923,  0.3, 0
2012101000,  1.3, 0
2012101001,  0.1, 0
2012101002,  0.0, 0
2012101003,  0.0, 0
2012101004,  0.0, 0
2012101005,  0.4, 0
2012101006,  0.1, 0
2012101007,  0.4, 0
2012101008,  4.7, 0
2012101009,  5.4, 0
2012101010,  2.9, 0
2012101011,  0.0, 0
2012101012,  0.0, 0
2012101013,  0.0, 0
2012101014,  0.0, 0
2012101015,  0.0, 0
2012101016,  0.0, 0
2012101017,  0.0, 0
2012101018,  0.0, 0
2012101019,  0.0, 0
2012101020,  0.0, 0
2012101021,  0.0, 0
2012101022,  0.0, 0
2012101023,  0.0, 0
2012101100,  0.0, 0
2012101101,  0.0, 0
2012101102,  0.0, 0
2012101103,  0.0, 0
2012101104,  0.0, 0
2012101105,  0.0, 0
2012101106,  0.0, 0
2012101107,  0.0, 0
2012101108,  0.0, 0
2012101109,  0.0, 0
2012101110,  0.0, 0
2012101111,  0.0, 0
2012101112,  0.0, 0
2012101113,  0.0, 0
2012101114,  0.0, 0
2012101115,  0.0,11
2012101116,  0.0, 9
2012101117,  0.0, 0
2012101118,  0.0, 0
2012101119,  0.0, 0
2012101120,  0.0, 0
2012101121,  0.0, 0
2012101122,  0.0, 0
2012101123,  0.0, 0
2012101200,  0.0, 0
2012101201,  0.0, 0
2012101202,  0.0, 0
2012101203,  0.1, 0
2012101204,  0.7, 0
2012101205,  0.0, 0
2012101206,  0.7, 0
2012101207,  0.7, 0
2012101208,  0.3, 0
2012101209,  0.7, 0
2012101210,  0.2, 0
2012101211,  2.8, 0
2012101212,  8.6, 0
2012101213,  0.0, 0
2012101214,  0.0, 0
2012101215,  0.5, 0
2012101216,  0.2, 0
2012101217,  0.0, 0
2012101218,  0.0, 0
2012101219,  0.0, 0
2012101220,  0.0, 0
2012101221,  0.0, 0
2012101222,  0.0, 0
2012101223,  0.0, 0
2012101300,  0.0, 0
2012101301,  0.0, 0
2012101302,  0.0, 0
2012101303,  0.0, 0
2012101304,  0.0, 0
2012101305,  0.0, 0
2012101306,  0.0, 0
2012101307,  0.1, 0
2012101308,  0.0, 0
2012101309,  0.0, 1
2012101310,  0.0, 8
2012101311,  0.0,48
2012101312,  0.0,16
2012101313,  0.0, 2
2012101314,  0.0, 2
2012101315,  0.0,45
2012101316,  0.0,56
2012101317,  0.0, 0
2012101318,  0.0, 0
2012101319,  0.0, 0
2012101320,  0.0, 0
2012101321,  0.0, 0
2012101322,  0.0, 0
2012101323,  0.0, 0
2012101400,  0.0, 0
2012101401,  0.0, 0
2012101402,  0.0, 0
2012101403,  0.0, 0
2012101404,  0.0, 0
2012101405,  0.0, 0
2012101406,  0.0, 0
2012101407,  0.0,11
2012101408,  0.0,16
2012101409,  0.0,27
2012101410,  0.0,34
2012101411,  0.0, 4
2012101412,  0.0, 0
2012101413,  0.0, 0
2012101414,  0.0, 0
2012101415,  0.0, 0
2012101416,  0.0, 0
2012101417,  0.0, 0
2012101418,  0.0, 0
2012101419,  0.2, 0
2012101420,  0.0, 0
2012101421,  0.0, 0
2012101422,  0.0, 0
2012101423,  0.0, 0
2012101500,  0.0, 0
2012101501,  0.4, 0
2012101502,  1.2, 0
2012101503,  0.9, 0
2012101504,  0.4, 0
2012101505,  0.1, 0
2012101506,  0.2, 0
2012101507,  0.2, 0
2012101508,  0.1, 0
2012101509,  0.0, 0
2012101510,  0.0, 0
2012101511,  0.0, 0
2012101512,  0.0, 0
2012101513,  0.0, 0
2012101514,  0.0, 2
2012101515,  0.1, 0
2012101516,  0.0, 0
2012101517,  0.0, 0
2012101518,  0.0, 0
2012101519,  0.0, 0
2012101520,  0.0, 0
2012101521,  0.0, 0
2012101522,  0.0, 0
2012101523,  0.0, 0
2012101600,  0.0, 0
2012101601,  0.0, 0
2012101602,  0.0, 0
2012101603,  0.0, 0
2012101604,  0.0, 0
2012101605,  0.0, 0
2012101606,  0.0, 0
2012101607,  0.0, 0
2012101608,  0.0, 0
2012101609,  0.0, 5
2012101610,  0.0,51
2012101611,  0.0,53
2012101612,  0.0,60
2012101613,  0.0,43
2012101614,  0.0, 5
2012101615,  0.0, 0
2012101616,  0.0, 0
2012101617,  0.0, 0
2012101618,  0.0, 0
2012101619,  0.0, 0
2012101620,  0.0, 0
2012101621,  0.0, 0
2012101622,  0.0, 0
2012101623,  0.0, 0
2012101700,  0.0, 0
2012101701,  0.0, 0
2012101702,  0.0, 0
2012101703,  0.0, 0
2012101704,  0.0, 0
2012101705,  0.0, 0
2012101706,  0.0, 0
2012101707,  0.0,26
2012101708,  0.0,58
2012101709,  0.0,37
2012101710,  0.0,13
2012101711,  0.0,14
2012101712,  0.0,32
2012101713,  0.0,25
2012101714,  0.0,15
2012101715,  0.0,39
2012101716,  0.0,21
2012101717,  0.0, 0
2012101718,  0.0, 0
2012101719,  0.0, 0
2012101720,  0.0, 0
2012101721,  0.0, 0
2012101722,  0.0, 0
2012101723,  0.0, 0
2012101800,  0.0, 0
2012101801,  0.0, 0
2012101802,  0.0, 0
2012101803,  0.0, 0
2012101804,  0.0, 0
2012101805,  0.0, 0
2012101806,  0.0, 0
2012101807,  0.0, 0
2012101808,  0.1, 0
2012101809,  0.0,11
2012101810,  0.0,41
2012101811,  0.0,57
2012101812,  0.0,50
2012101813,  0.0,51
2012101814,  0.0,60
2012101815,  0.0,53
2012101816,  0.0,14
2012101817,  0.0, 0
2012101818,  0.0, 0
2012101819,  0.0, 0
2012101820,  0.0, 0
2012101821,  0.0, 0
2012101822,  0.0, 0
2012101823,  0.0, 0
2012101900,  0.0, 0
2012101901,  0.0, 0
2012101902,  0.0, 0
2012101903,  0.0, 0
2012101904,  0.1, 0
2012101905,  0.0, 0
2012101906,  0.1, 0
2012101907,  0.0, 0
2012101908,  0.0,18
2012101909,  0.0,55
2012101910,  0.0,60
2012101911,  0.0,60
2012101912,  0.0,60
2012101913,  0.0,60
2012101914,  0.0,60
2012101915,  0.0,60
2012101916,  0.0,53
2012101917,  0.0,11
2012101918,  0.0, 0
2012101919,  0.0, 0
2012101920,  0.0, 0
2012101921,  0.0, 0
2012101922,  0.0, 0
2012101923,  0.0, 0
2012102000,  0.0, 0
2012102001,  0.0, 0
2012102002,  0.0, 0
2012102003,  0.1, 0
2012102004,  0.0, 0
2012102005,  0.1, 0
2012102006,  0.0, 0
2012102007,  0.1, 0
2012102008,  0.0, 0
2012102009,  0.0, 0
2012102010,  0.0, 6
2012102011,  0.0,60
2012102012,  0.0,60
2012102013,  0.0,60
2012102014,  0.0,60
2012102015,  0.0,60
2012102016,  0.0,48
2012102017,  0.0, 0
2012102018,  0.0, 0
2012102019,  0.0, 0
2012102020,  0.0, 0
2012102021,  0.0, 0
2012102022,  0.0, 0
2012102023,  0.0, 0
2012102100,  0.0, 0
2012102101,  0.0, 0
2012102102,  0.0, 0
2012102103,  0.0, 0
2012102104,  0.0, 0
2012102105,  0.0, 0
2012102106,  0.0, 0
2012102107,  0.0, 0
2012102108,  0.0, 0
2012102109,  0.0, 1
2012102110,  0.0,42
2012102111,  0.0,60
2012102112,  0.0,60
2012102113,  0.0,60
2012102114,  0.0,60
2012102115,  0.0,60
2012102116,  0.0,44
2012102117,  0.0, 0
2012102118,  0.0, 0
2012102119,  0.0, 0
2012102120,  0.0, 0
2012102121,  0.0, 0
2012102122,  0.0, 0
2012102123,  0.0, 0
2012102200,  0.0, 0
2012102201,  0.0, 0
2012102202,  0.0, 0
2012102203,  0.0, 0
2012102204,  0.0, 0
2012102205,  0.0, 0
2012102206,  0.0, 0
2012102207,  0.0, 0
2012102208,  0.0, 0
2012102209,  0.0, 0
2012102210,  0.0, 1
2012102211,  0.0, 0
2012102212,  0.0,22
2012102213,  0.0,49
2012102214,  0.0,58
2012102215,  0.0,31
2012102216,  0.0,51
2012102217,  0.0, 0
2012102218,  0.0, 0
2012102219,  0.0, 0
2012102220,  0.0, 0
2012102221,  0.0, 0
2012102222,  0.0, 0
2012102223,  0.0, 0
2012102300,  0.0, 0
2012102301,  0.0, 0
2012102302,  0.0, 0
2012102303,  0.0, 0
2012102304,  0.0, 0
2012102305,  0.0, 0
2012102306,  0.0, 0
2012102307,  0.0, 0
2012102308,  0.0, 0
2012102309,  0.0, 0
2012102310,  0.0, 0
2012102311,  0.0, 0
2012102312,  0.0, 0
2012102313,  0.0, 0
2012102314,  0.0, 0
2012102315,  0.0, 0
2012102316,  0.0, 0
2012102317,  0.0, 0
2012102318,  0.0, 0
2012102319,  0.0, 0
2012102320,  0.0, 0
2012102321,  0.0, 0
2012102322,  0.0, 0
2012102323,  0.0, 0
2012102400,  0.0, 0
2012102401,  0.0, 0
2012102402,  0.0, 0
2012102403,  0.0, 0
2012102404,  0.0, 0
2012102405,  0.0, 0
2012102406,  0.0, 0
2012102407,  0.0, 0
2012102408,  0.0, 0
2012102409,  0.1, 0
2012102410,  0.1, 0
2012102411,  0.0, 0
2012102412,  0.0, 0
2012102413,  0.0, 0
2012102414,  0.0, 0
2012102415,  0.0, 0
2012102416,  0.0, 0
2012102417,  0.0, 0
2012102418,  0.0, 0
2012102419,  0.0, 0
2012102420,  0.0, 0
2012102421,  0.0, 0
2012102422,  0.0, 0
2012102423,  0.0, 0
2012102500,  0.0, 0
2012102501,  0.0, 0
2012102502,  0.0, 0
2012102503,  0.0, 0
2012102504,  0.0, 0
2012102505,  0.0, 0
2012102506,  0.0, 0
2012102507,  0.0, 0
2012102508,  0.0, 0
2012102509,  0.0, 0
2012102510,  0.0, 0
2012102511,  0.0, 0
2012102512,  0.0, 0
2012102513,  0.0, 0
2012102514,  0.0, 0
2012102515,  0.0, 0
2012102516,  0.0, 0
2012102517,  0.0, 0
2012102518,  0.0, 0
2012102519,  0.0, 0
2012102520,  0.0, 0
2012102521,  0.0, 0
2012102522,  0.0, 0
2012102523,  0.0, 0
2012102600,  0.0, 0
2012102601,  0.0, 0
2012102602,  0.0, 0
2012102603,  0.0, 0
2012102604,  0.0, 0
2012102605,  0.0, 0
2012102606,  0.0, 0
2012102607,  0.0, 0
2012102608,  0.0, 0
2012102609,  0.0, 0
2012102610,  0.0, 0
2012102611,  0.0, 0
2012102612,  0.0, 0
2012102613,  0.0, 0
2012102614,  0.0, 0
2012102615,  0.0, 0
2012102616,  0.0, 0
2012102617,  0.0, 0
2012102618,  0.0, 0
2012102619,  0.0, 0
2012102620,  0.0, 0
2012102621,  0.0, 0
2012102622,  0.3, 0
2012102623,  0.6, 0
2012102700,  0.2, 0
2012102701,  0.0, 0
2012102702,  0.3, 0
2012102703,  0.0, 0
2012102704,  0.4, 0
2012102705,  2.4, 0
2012102706,  2.0, 0
2012102707,  2.2, 0
2012102708,  3.1, 0
2012102709,  1.5, 0
2012102710,  1.7, 0
2012102711,  1.7, 0
2012102712,  0.8, 0
2012102713,  0.2, 0
2012102714,  0.4, 0
2012102715,  0.4, 0
2012102716,  0.2, 0
2012102717,  0.3, 0
2012102718,  0.9, 0
2012102719,  1.0, 0
2012102720,  0.4, 0
2012102721,  0.2, 0
2012102722,  0.1, 0
2012102723,  0.4, 0
2012102800,  0.2, 0
2012102801,  0.1, 0
2012102802,  0.0, 0
2012102803,  0.1, 0
2012102804,  0.6, 0
2012102805,  0.2, 0
2012102806,  0.0, 0
2012102807,  0.0, 0
2012102808,  0.0, 0
2012102809,  0.1, 0
2012102810,  0.3, 0
2012102811,  0.3, 0
2012102812,  0.0, 0
2012102813,  0.2, 0
2012102814,  0.3, 0
2012102815,  0.4, 0
2012102816,  0.4, 0
2012102817,  0.0, 0
2012102818,  0.1, 0
2012102819,  0.5, 0
2012102820,  0.2, 0
2012102821,  0.2, 0
2012102822,  0.2, 0
2012102823,  0.0, 0
2012102900,  0.0, 0
2012102901,  0.0, 0
2012102902,  0.0, 0
2012102903,  0.0, 0
2012102904,  0.0, 0
2012102905,  0.0, 0
2012102906,  0.0, 0
2012102907,  0.0, 0
2012102908,  0.0,26
2012102909,  0.0,60
2012102910,  0.0,43
2012102911,  0.0, 0
2012102912,  0.0, 0
2012102913,  0.0, 2
2012102914,  0.0,21
2012102915,  0.0,60
2012102916,  0.0,44
2012102917,  0.0, 0
2012102918,  0.0, 0
2012102919,  0.0, 0
2012102920,  0.0, 0
2012102921,  0.0, 0
2012102922,  0.0, 0
2012102923,  0.0, 0
2012103000,  0.0, 0
2012103001,  0.0, 0
2012103002,  0.0, 0
2012103003,  0.0, 0
2012103004,  0.0, 0
2012103005,  0.0, 0
2012103006,  0.0, 0
2012103007,  0.0, 0
2012103008,  0.0, 0
2012103009,  0.0,50
2012103010,  0.0,60
2012103011,  0.0,60
2012103012,  0.0,60
2012103013,  0.0,60
2012103014,  0.0,60
2012103015,  0.0,60
2012103016,  0.0,54
2012103017,  0.0, 0
2012103018,  0.0, 0
2012103019,  0.0, 0
2012103020,  0.0, 0
2012103021,  0.0, 0
2012103022,  0.0, 0
2012103023,  0.0, 0
2012103100,  0.0, 0
2012103101,  0.0, 0
2012103102,  0.0, 0
2012103103,  0.0, 0
2012103104,  0.0, 0
2012103105,  0.0, 0
2012103106,  0.0, 0
2012103107,  0.0, 0
2012103108,  0.0, 0
2012103109,  0.0, 0
2012103110,  0.0, 0
2012103111,  0.0, 0
2012103112,  0.0, 0
2012103113,  0.0, 0
2012103114,  0.0,13
2012103115,  0.0, 4
2012103116,  0.0, 0
2012103117,  0.0, 0
2012103118,  0.0, 0
2012103119,  0.0, 0
2012103120,  0.0, 0
2012103121,  0.0, 0
2012103122,  0.1, 0
2012103123,  0.1, 0
2012110100,  0.0, 0
2012110101,  0.0, 0
2012110102,  0.0, 0
2012110103,  0.3, 0
2012110104,  0.0, 0
2012110105,  0.0, 0
2012110106,  0.0, 0
2012110107,  0.0, 0
2012110108,  0.0, 0
2012110109,  0.0, 1
2012110110,  0.0,56
2012110111,  0.0,60
2012110112,  0.0,60
2012110113,  0.0,60
2012110114,  0.0,33
2012110115,  0.0,13
2012110116,  0.0, 0
2012110117,  0.0, 0
2012110118,  0.0, 0
2012110119,  0.0, 0
2012110120,  0.0, 0
2012110121,  0.0, 0
2012110122,  0.6, 0
2012110123,  2.8, 0
2012110200,  0.1, 0
2012110201,  0.0, 0
2012110202,  0.0, 0
2012110203,  0.0, 0
2012110204,  0.0, 0
2012110205,  0.5, 0
2012110206,  0.2, 0
2012110207,  0.3, 0
2012110208,  0.2, 0
2012110209,  0.1, 2
2012110210,  0.0,26
2012110211,  0.0,41
2012110212,  0.0,47
2012110213,  0.0,53
2012110214,  0.0, 6
2012110215,  0.0, 0
2012110216,  0.0, 0
2012110217,  0.0, 0
2012110218,  0.0, 0
2012110219,  0.0, 0
2012110220,  0.0, 0
2012110221,  0.0, 0
2012110222,  0.2, 0
2012110223,  0.0, 0
2012110300,  0.0, 0
2012110301,  0.0, 0
2012110302,  0.0, 0
2012110303,  0.0, 0
2012110304,  0.0, 0
2012110305,  0.0, 0
2012110306,  0.0, 0
2012110307,  0.0, 8
2012110308,  0.0,30
2012110309,  0.0,52
2012110310,  0.0,59
2012110311,  0.0,60
2012110312,  0.0,60
2012110313,  0.0,55
2012110314,  0.0,28
2012110315,  0.0, 0
2012110316,  0.0, 0
2012110317,  0.0, 0
2012110318,  0.0, 0
2012110319,  0.0, 0
2012110320,  0.0, 0
2012110321,  0.0, 0
2012110322,  0.0, 0
2012110323,  0.1, 0
2012110400,  0.1, 0
2012110401,  0.0, 0
2012110402,  0.4, 0
2012110403,  0.2, 0
2012110404,  0.0, 0
2012110405,  0.0, 0
2012110406,  0.0, 0
2012110407,  0.0, 0
2012110408,  0.0, 8
2012110409,  0.0, 4
2012110410,  0.0,52
2012110411,  0.0,60
2012110412,  0.0,14
2012110413,  0.0,12
2012110414,  0.0, 0
2012110415,  0.1, 0
2012110416,  0.0, 0
2012110417,  1.4, 0
2012110418,  2.1, 0
2012110419,  2.1, 0
2012110420,  3.0, 0
2012110421,  3.0, 0
2012110422,  2.3, 0
2012110423,  2.5, 0
2012110500,  0.7, 0
2012110501,  1.3, 0
2012110502,  0.3, 0
2012110503,  0.2, 0
2012110504,  0.7, 0
2012110505,  0.0, 0
2012110506,  0.0, 0
2012110507,  0.0, 0
2012110508,  0.0,37
2012110509,  0.0,60
2012110510,  0.0,60
2012110511,  0.0,29
2012110512,  0.0, 2
2012110513,  0.0, 0
2012110514,  0.7, 0
2012110515,  0.3, 0
2012110516,  2.4, 0
2012110517,  0.9, 0
2012110518,  0.0, 0
2012110519,  0.0, 0
2012110520,  0.0, 0
2012110521,  0.0, 0
2012110522,  0.0, 0
2012110523,  0.0, 0
2012110600,  0.0, 0
2012110601,  0.0, 0
2012110602,  0.0, 0
2012110603,  0.9, 0
2012110604,  1.1, 0
2012110605,  0.2, 0
2012110606,  0.0, 0
2012110607,  0.0, 0
2012110608,  0.0, 0
2012110609,  0.0, 0
2012110610,  0.0, 3
2012110611,  0.0, 0
2012110612,  0.0,12
2012110613,  0.0,45
2012110614,  0.0, 5
2012110615,  0.0, 0
2012110616,  0.0, 6
2012110617,  0.0, 0
2012110618,  0.0, 0
2012110619,  0.0, 0
2012110620,  0.0, 0
2012110621,  0.0, 0
2012110622,  0.0, 0
2012110623,  0.0, 0
2012110700,  0.0, 0
2012110701,  0.0, 0
2012110702,  0.0, 0
2012110703,  0.0, 0
2012110704,  0.0, 0
2012110705,  0.0, 0
2012110706,  0.0, 0
2012110707,  0.0, 0
2012110708,  0.0, 0
2012110709,  0.0, 0
2012110710,  0.0, 0
2012110711,  0.0, 0
2012110712,  0.0, 0
2012110713,  0.0, 0
2012110714,  0.0, 0
2012110715,  0.0, 1
2012110716,  0.0,40
2012110717,  0.0, 0
2012110718,  0.0, 0
2012110719,  0.0, 0
2012110720,  0.0, 0
2012110721,  0.0, 0
2012110722,  0.0, 0
2012110723,  0.0, 0
2012110800,  0.0, 0
2012110801,  0.0, 0
2012110802,  0.0, 0
2012110803,  0.0, 0
2012110804,  0.0, 0
2012110805,  0.0, 0
2012110806,  0.0, 0
2012110807,  0.0, 0
2012110808,  0.0, 0
2012110809,  0.0, 5
2012110810,  0.0, 0
2012110811,  0.0, 0
2012110812,  0.0,17
2012110813,  0.0,36
2012110814,  0.0,15
2012110815,  0.0, 0
2012110816,  0.0, 0
2012110817,  0.0, 0
2012110818,  0.0, 0
2012110819,  0.0, 0
2012110820,  0.0, 0
2012110821,  0.0, 0
2012110822,  0.0, 0
2012110823,  0.0, 0
2012110900,  0.0, 0
2012110901,  0.0, 0
2012110902,  0.0, 0
2012110903,  0.0, 0
2012110904,  0.0, 0
2012110905,  0.0, 0
2012110906,  0.0, 0
2012110907,  0.0, 0
2012110908,  0.0, 3
2012110909,  0.0,46
2012110910,  0.0,46
2012110911,  0.0,60
2012110912,  0.0,59
2012110913,  0.0,60
2012110914,  0.0,37
2012110915,  0.0, 1
2012110916,  0.0,12
2012110917,  0.0, 0
2012110918,  0.0, 0
2012110919,  0.0, 0
2012110920,  0.1, 0
2012110921,  0.0, 0
2012110922,  0.0, 0
2012110923,  0.0, 0
2012111000,  0.2, 0
2012111001,  0.3, 0
2012111002,  0.7, 0
2012111003,  0.1, 0
2012111004,  0.3, 0
2012111005,  0.2, 0
2012111006,  0.9, 0
2012111007,  0.6, 0
2012111008,  0.1, 0
2012111009,  0.0, 0
2012111010,  0.0, 0
2012111011,  0.0, 0
2012111012,  0.0, 0
2012111013,  0.0, 0
2012111014,  0.0, 0
2012111015,  0.0, 0
2012111016,  0.0, 0
2012111017,  0.0, 0
2012111018,  0.0, 0
2012111019,  0.2, 0
2012111020,  0.0, 0
2012111021,  0.4, 0
2012111022,  0.1, 0
2012111023,  0.8, 0
2012111100,  1.1, 0
2012111101,  0.6, 0
2012111102,  0.2, 0
2012111103,  1.1, 0
2012111104,  0.6, 0
2012111105,  1.2, 0
2012111106,  1.8, 0
2012111107,  2.3, 0
2012111108,  2.5, 0
2012111109,  2.3, 0
2012111110,  1.9, 0
2012111111,  1.9, 0
2012111112,  2.1, 0
2012111113,  1.0, 0
2012111114,  0.5, 0
2012111115,  0.1, 0
2012111116,  0.2, 0
2012111117,  0.1, 0
2012111118,  0.2, 0
2012111119,  0.1, 0
2012111120,  0.1, 0
2012111121,  0.1, 0
2012111122,  0.2, 0
2012111123,  0.1, 0
2012111200,  0.0, 0
2012111201,  0.0, 0
2012111202,  0.0, 0
2012111203,  0.1, 0
2012111204,  0.2, 0
2012111205,  0.3, 0
2012111206,  0.2, 0
2012111207,  0.3, 0
2012111208,  0.0, 0
2012111209,  0.0, 0
2012111210,  0.4, 0
2012111211,  0.0, 0
2012111212,  0.0, 0
2012111213,  0.0, 0
2012111214,  0.0, 0
2012111215,  0.0, 0
2012111216,  0.0, 0
2012111217,  0.0, 0
2012111218,  0.1, 0
2012111219,  0.1, 0
2012111220,  0.0, 0
2012111221,  0.0, 0
2012111222,  0.0, 0
2012111223,  0.1, 0
2012111300,  0.2, 0
2012111301,  0.0, 0
2012111302,  0.0, 0
2012111303,  0.0, 0
2012111304,  0.0, 0
2012111305,  0.0, 0
2012111306,  0.0, 0
2012111307,  0.0, 0
2012111308,  0.0, 0
2012111309,  0.0, 0
2012111310,  0.0, 0
2012111311,  0.0, 0
2012111312,  0.0, 0
2012111313,  0.0, 0
2012111314,  0.0, 0
2012111315,  0.0, 0
2012111316,  0.0, 0
2012111317,  0.0, 0
2012111318,  0.0, 0
2012111319,  0.0, 0
2012111320,  0.0, 0
2012111321,  0.0, 0
2012111322,  0.0, 0
2012111323,  0.0, 0
2012111400,  0.0, 0
2012111401,  0.0, 0
2012111402,  0.0, 0
2012111403,  0.0, 0
2012111404,  0.0, 0
2012111405,  0.0, 0
2012111406,  0.0, 0
2012111407,  0.0, 0
2012111408,  0.0, 0
2012111409,  0.0, 0
2012111410,  0.0, 0
2012111411,  0.0, 0
2012111412,  0.0, 7
2012111413,  0.0, 0
2012111414,  0.0, 0
2012111415,  0.0, 0
2012111416,  0.0, 0
2012111417,  0.0, 0
2012111418,  0.0, 0
2012111419,  0.0, 0
2012111420,  0.0, 0
2012111421,  0.0, 0
2012111422,  0.0, 0
2012111423,  0.0, 0
2012111500,  0.0, 0
2012111501,  0.0, 0
2012111502,  0.0, 0
2012111503,  0.0, 0
2012111504,  0.0, 0
2012111505,  0.0, 0
2012111506,  0.0, 0
2012111507,  0.0, 0
2012111508,  0.0, 0
2012111509,  0.0, 0
2012111510,  0.0, 0
2012111511,  0.0, 0
2012111512,  0.0, 0
2012111513,  0.0, 0
2012111514,  0.0, 0
2012111515,  0.0, 0
2012111516,  0.0, 0
2012111517,  0.0, 0
2012111518,  0.0, 0
2012111519,  0.0, 0
2012111520,  0.0, 0
2012111521,  0.0, 0
2012111522,  0.0, 0
2012111523,  0.0, 0
2012111600,  0.0, 0
2012111601,  0.0, 0
2012111602,  0.0, 0
2012111603,  0.0, 0
2012111604,  0.0, 0
2012111605,  0.0, 0
2012111606,  0.0, 0
2012111607,  0.0, 0
2012111608,  0.0, 0
